pid,col_id,college,travel_time,compare_val
3038,28,Yakima Valley College,3.1,FALSE
7421,1,Bates Technical College,0.7,TRUE
7421,20,Seattle Central College,1.28,FALSE
7421,4,Centralia College,1.45,FALSE
7421,28,Yakima Valley College,3.1,FALSE
167367,1,Bates Technical College,0.7,TRUE
167367,20,Seattle Central College,1.2,FALSE
167367,4,Centralia College,1.45,FALSE
167367,28,Yakima Valley College,3.1,FALSE
238888,1,Bates Technical College,0.7,TRUE
238888,20,Seattle Central College,1.2,FALSE
238888,4,Centralia College,1.45,FALSE
238888,28,Yakima Valley College,3.1,FALSE
592058,1,Bates Technical College,0.7,TRUE
592058,20,Seattle Central College,1.2,FALSE
592058,4,Centralia College,1.45,FALSE
592058,28,Yakima Valley College,3.1,FALSE
1215,1,Bates Technical College,0.7,TRUE
1215,20,Seattle Central College,1.2,FALSE
1215,4,Centralia College,1.45,FALSE
1215,28,Yakima Valley College,3.11,FALSE
1570,1,Bates Technical College,0.7,TRUE
1570,20,Seattle Central College,1.2,FALSE
1570,4,Centralia College,1.45,FALSE
1570,28,Yakima Valley College,3.1,FALSE
439046,1,Bates Technical College,0.7,TRUE
439046,20,Seattle Central College,1.2,FALSE
439046,4,Centralia College,1.45,FALSE
439046,28,Yakima Valley College,3.1,FALSE
191355,28,Yakima Valley College,0.7,TRUE
191355,20,Seattle Central College,1.88,FALSE
191355,1,Bates Technical College,2.13,FALSE
191355,4,Centralia College,2.92,FALSE
198300,28,Yakima Valley College,0.7,TRUE
198300,20,Seattle Central College,2.9,FALSE
198300,1,Bates Technical College,3.16,FALSE
198300,4,Centralia College,3.51,FALSE
237985,28,Yakima Valley College,0.7,TRUE
237985,20,Seattle Central College,2.9,FALSE
237985,1,Bates Technical College,3.16,FALSE
237985,4,Centralia College,3.52,FALSE
277615,28,Yakima Valley College,0.7,TRUE
277615,20,Seattle Central College,1.86,FALSE
277615,1,Bates Technical College,2.12,FALSE
277615,4,Centralia College,2.91,FALSE
498131,28,Yakima Valley College,0.7,TRUE
498131,20,Seattle Central College,1.86,FALSE
498131,1,Bates Technical College,2.12,FALSE
498131,4,Centralia College,2.91,FALSE
249292,28,Yakima Valley College,0.71,TRUE
249292,20,Seattle Central College,2.91,FALSE
249292,1,Bates Technical College,3.17,FALSE
249292,4,Centralia College,3.52,FALSE
312981,28,Yakima Valley College,0.71,TRUE
312981,20,Seattle Central College,1.86,FALSE
312981,1,Bates Technical College,2.1,FALSE
312981,4,Centralia College,2.89,FALSE
136085,28,Yakima Valley College,0.72,TRUE
136085,20,Seattle Central College,1.88,FALSE
136085,1,Bates Technical College,2.12,FALSE
136085,4,Centralia College,2.91,FALSE
176699,28,Yakima Valley College,0.72,TRUE
176699,20,Seattle Central College,1.88,FALSE
176699,1,Bates Technical College,2.14,FALSE
176699,4,Centralia College,2.93,FALSE
264051,28,Yakima Valley College,0.72,TRUE
264051,20,Seattle Central College,2.92,FALSE
264051,1,Bates Technical College,3.18,FALSE
264051,4,Centralia College,3.54,FALSE
281872,28,Yakima Valley College,0.72,TRUE
281872,20,Seattle Central College,2.92,FALSE
281872,1,Bates Technical College,3.18,FALSE
281872,4,Centralia College,3.54,FALSE
285995,28,Yakima Valley College,0.72,TRUE
285995,20,Seattle Central College,1.81,FALSE
285995,1,Bates Technical College,2.06,FALSE
285995,4,Centralia College,2.85,FALSE
286365,28,Yakima Valley College,0.72,TRUE
286365,20,Seattle Central College,2.92,FALSE
286365,1,Bates Technical College,3.18,FALSE
286365,4,Centralia College,3.54,FALSE
607931,28,Yakima Valley College,0.72,TRUE
607931,20,Seattle Central College,1.89,FALSE
607931,1,Bates Technical College,2.15,FALSE
607931,4,Centralia College,2.94,FALSE
58994,28,Yakima Valley College,0.73,TRUE
58994,20,Seattle Central College,1.87,FALSE
58994,1,Bates Technical College,2.12,FALSE
58994,4,Centralia College,2.91,FALSE
86007,28,Yakima Valley College,0.73,TRUE
86007,20,Seattle Central College,2.93,FALSE
86007,1,Bates Technical College,3.19,FALSE
86007,4,Centralia College,3.54,FALSE
201718,28,Yakima Valley College,0.73,TRUE
201718,20,Seattle Central College,2.93,FALSE
201718,1,Bates Technical College,3.19,FALSE
201718,4,Centralia College,3.55,FALSE
255189,28,Yakima Valley College,0.73,TRUE
255189,20,Seattle Central College,2.93,FALSE
255189,1,Bates Technical College,3.19,FALSE
255189,4,Centralia College,3.55,FALSE
279737,28,Yakima Valley College,0.73,TRUE
279737,20,Seattle Central College,2.93,FALSE
279737,1,Bates Technical College,3.19,FALSE
279737,4,Centralia College,3.54,FALSE
616028,28,Yakima Valley College,0.73,TRUE
616028,20,Seattle Central College,2.93,FALSE
616028,1,Bates Technical College,3.19,FALSE
616028,4,Centralia College,3.55,FALSE
9163,1,Bates Technical College,0.74,TRUE
9163,20,Seattle Central College,1.24,FALSE
9163,4,Centralia College,1.49,FALSE
9163,28,Yakima Valley College,3.15,FALSE
106574,1,Bates Technical College,0.74,TRUE
106574,20,Seattle Central College,1.24,FALSE
106574,4,Centralia College,1.49,FALSE
106574,28,Yakima Valley College,3.15,FALSE
217600,1,Bates Technical College,0.74,TRUE
217600,20,Seattle Central College,1.24,FALSE
217600,4,Centralia College,1.49,FALSE
217600,28,Yakima Valley College,3.15,FALSE
297850,1,Bates Technical College,0.74,TRUE
297850,20,Seattle Central College,1.24,FALSE
297850,4,Centralia College,1.49,FALSE
297850,28,Yakima Valley College,3.14,FALSE
107545,28,Yakima Valley College,0.74,TRUE
107545,20,Seattle Central College,2.94,FALSE
107545,1,Bates Technical College,3.2,FALSE
107545,4,Centralia College,3.56,FALSE
649092,28,Yakima Valley College,0.74,TRUE
649092,20,Seattle Central College,1.8,FALSE
649092,1,Bates Technical College,2.05,FALSE
649092,4,Centralia College,2.84,FALSE
1142266,28,Yakima Valley College,0.74,TRUE
1142266,20,Seattle Central College,1.91,FALSE
1142266,1,Bates Technical College,2.17,FALSE
1142266,4,Centralia College,2.96,FALSE
1202339,28,Yakima Valley College,0.74,TRUE
1202339,20,Seattle Central College,1.84,FALSE
1202339,1,Bates Technical College,2.09,FALSE
1202339,4,Centralia College,2.88,FALSE
3037,1,Bates Technical College,0.75,TRUE
3037,20,Seattle Central College,1.25,FALSE
3037,4,Centralia College,1.5,FALSE
3037,28,Yakima Valley College,3.15,FALSE
1568,1,Bates Technical College,0.75,TRUE
1568,20,Seattle Central College,1.25,FALSE
1568,4,Centralia College,1.5,FALSE
1568,28,Yakima Valley College,3.15,FALSE
566922,1,Bates Technical College,0.75,TRUE
566922,20,Seattle Central College,1.25,FALSE
566922,4,Centralia College,1.5,FALSE
566922,28,Yakima Valley College,3.16,FALSE
202612,28,Yakima Valley College,0.75,TRUE
202612,20,Seattle Central College,2.94,FALSE
202612,1,Bates Technical College,3.21,FALSE
202612,4,Centralia College,3.56,FALSE
320214,28,Yakima Valley College,0.75,TRUE
320214,20,Seattle Central College,2.94,FALSE
320214,1,Bates Technical College,3.21,FALSE
320214,4,Centralia College,3.56,FALSE
489956,28,Yakima Valley College,0.75,TRUE
489956,20,Seattle Central College,2.95,FALSE
489956,1,Bates Technical College,3.21,FALSE
489956,4,Centralia College,3.56,FALSE
277625,1,Bates Technical College,0.76,TRUE
277625,20,Seattle Central College,1.26,FALSE
277625,4,Centralia College,1.51,FALSE
277625,28,Yakima Valley College,3.17,FALSE
131587,28,Yakima Valley College,0.76,TRUE
131587,20,Seattle Central College,2.96,FALSE
131587,1,Bates Technical College,3.22,FALSE
131587,4,Centralia College,3.58,FALSE
167763,28,Yakima Valley College,0.76,TRUE
167763,20,Seattle Central College,2.95,FALSE
167763,1,Bates Technical College,3.22,FALSE
167763,4,Centralia College,3.57,FALSE
198353,28,Yakima Valley College,0.76,TRUE
198353,20,Seattle Central College,2.96,FALSE
198353,1,Bates Technical College,3.22,FALSE
198353,4,Centralia College,3.58,FALSE
228398,28,Yakima Valley College,0.76,TRUE
228398,20,Seattle Central College,2.96,FALSE
228398,1,Bates Technical College,3.22,FALSE
228398,4,Centralia College,3.58,FALSE
260815,28,Yakima Valley College,0.76,TRUE
260815,20,Seattle Central College,2.95,FALSE
260815,1,Bates Technical College,3.22,FALSE
260815,4,Centralia College,3.57,FALSE
313923,28,Yakima Valley College,0.76,TRUE
313923,20,Seattle Central College,2.96,FALSE
313923,1,Bates Technical College,3.22,FALSE
313923,4,Centralia College,3.58,FALSE
525922,28,Yakima Valley College,0.76,TRUE
525922,20,Seattle Central College,1.82,FALSE
525922,1,Bates Technical College,2.07,FALSE
525922,4,Centralia College,2.86,FALSE
595954,28,Yakima Valley College,0.76,TRUE
595954,20,Seattle Central College,2.96,FALSE
595954,1,Bates Technical College,3.22,FALSE
595954,4,Centralia College,3.58,FALSE
878206,28,Yakima Valley College,0.76,TRUE
878206,20,Seattle Central College,1.83,FALSE
878206,1,Bates Technical College,2.08,FALSE
878206,4,Centralia College,2.87,FALSE
1174,1,Bates Technical College,0.77,TRUE
1174,20,Seattle Central College,1.28,FALSE
1174,4,Centralia College,1.52,FALSE
1174,28,Yakima Valley College,3.18,FALSE
21316,28,Yakima Valley College,0.77,TRUE
21316,20,Seattle Central College,2.97,FALSE
21316,1,Bates Technical College,3.23,FALSE
21316,4,Centralia College,3.59,FALSE
121413,28,Yakima Valley College,0.77,TRUE
121413,20,Seattle Central College,1.89,FALSE
121413,1,Bates Technical College,2.14,FALSE
121413,4,Centralia College,2.93,FALSE
148243,28,Yakima Valley College,0.77,TRUE
148243,20,Seattle Central College,1.8,FALSE
148243,1,Bates Technical College,2.05,FALSE
148243,4,Centralia College,2.84,FALSE
306475,28,Yakima Valley College,0.77,TRUE
306475,20,Seattle Central College,2.97,FALSE
306475,1,Bates Technical College,3.23,FALSE
306475,4,Centralia College,3.59,FALSE
749959,28,Yakima Valley College,0.77,TRUE
749959,20,Seattle Central College,2.97,FALSE
749959,1,Bates Technical College,3.23,FALSE
749959,4,Centralia College,3.58,FALSE
854244,1,Bates Technical College,0.78,TRUE
854244,20,Seattle Central College,1.28,FALSE
854244,4,Centralia College,1.53,FALSE
854244,28,Yakima Valley College,3.19,FALSE
175646,28,Yakima Valley College,0.78,TRUE
175646,20,Seattle Central College,2.98,FALSE
175646,1,Bates Technical College,3.24,FALSE
175646,4,Centralia College,3.6,FALSE
196810,28,Yakima Valley College,0.78,TRUE
196810,20,Seattle Central College,2.98,FALSE
196810,1,Bates Technical College,3.24,FALSE
196810,4,Centralia College,3.6,FALSE
203786,28,Yakima Valley College,0.78,TRUE
203786,20,Seattle Central College,2.98,FALSE
203786,1,Bates Technical College,3.24,FALSE
203786,4,Centralia College,3.59,FALSE
203978,28,Yakima Valley College,0.78,TRUE
203978,20,Seattle Central College,2.98,FALSE
203978,1,Bates Technical College,3.24,FALSE
203978,4,Centralia College,3.6,FALSE
277325,28,Yakima Valley College,0.78,TRUE
277325,20,Seattle Central College,2.98,FALSE
277325,1,Bates Technical College,3.24,FALSE
277325,4,Centralia College,3.59,FALSE
318119,28,Yakima Valley College,0.78,TRUE
318119,20,Seattle Central College,2.98,FALSE
318119,1,Bates Technical College,3.24,FALSE
318119,4,Centralia College,3.6,FALSE
325024,28,Yakima Valley College,0.78,TRUE
325024,20,Seattle Central College,2.98,FALSE
325024,1,Bates Technical College,3.24,FALSE
325024,4,Centralia College,3.6,FALSE
326112,28,Yakima Valley College,0.78,TRUE
326112,20,Seattle Central College,2.98,FALSE
326112,1,Bates Technical College,3.24,FALSE
326112,4,Centralia College,3.6,FALSE
394085,28,Yakima Valley College,0.78,TRUE
394085,20,Seattle Central College,2.98,FALSE
394085,1,Bates Technical College,3.24,FALSE
394085,4,Centralia College,3.6,FALSE
828201,28,Yakima Valley College,0.78,TRUE
828201,20,Seattle Central College,2.97,FALSE
828201,1,Bates Technical College,3.24,FALSE
828201,4,Centralia College,3.59,FALSE
659961,28,Yakima Valley College,0.78,TRUE
659961,20,Seattle Central College,1.84,FALSE
659961,1,Bates Technical College,2.09,FALSE
659961,4,Centralia College,2.87,FALSE
301959,1,Bates Technical College,0.79,TRUE
301959,20,Seattle Central College,1.29,FALSE
301959,4,Centralia College,1.54,FALSE
301959,28,Yakima Valley College,3.2,FALSE
576049,1,Bates Technical College,0.79,TRUE
576049,20,Seattle Central College,1.29,FALSE
576049,4,Centralia College,1.54,FALSE
576049,28,Yakima Valley College,3.2,FALSE
1126183,1,Bates Technical College,0.79,TRUE
1126183,20,Seattle Central College,1.3,FALSE
1126183,4,Centralia College,1.54,FALSE
1126183,28,Yakima Valley College,3.2,FALSE
1126184,1,Bates Technical College,0.79,TRUE
1126184,20,Seattle Central College,1.29,FALSE
1126184,4,Centralia College,1.54,FALSE
1126184,28,Yakima Valley College,3.2,FALSE
1160197,1,Bates Technical College,0.79,TRUE
1160197,20,Seattle Central College,1.3,FALSE
1160197,4,Centralia College,1.54,FALSE
1160197,28,Yakima Valley College,3.2,FALSE
162850,28,Yakima Valley College,0.79,TRUE
162850,20,Seattle Central College,2.99,FALSE
162850,1,Bates Technical College,3.25,FALSE
162850,4,Centralia College,3.6,FALSE
214842,28,Yakima Valley College,0.79,TRUE
214842,20,Seattle Central College,2.99,FALSE
214842,1,Bates Technical College,3.25,FALSE
214842,4,Centralia College,3.61,FALSE
221525,28,Yakima Valley College,0.79,TRUE
221525,20,Seattle Central College,1.82,FALSE
221525,1,Bates Technical College,2.06,FALSE
221525,4,Centralia College,2.85,FALSE
297669,28,Yakima Valley College,0.79,TRUE
297669,20,Seattle Central College,1.86,FALSE
297669,1,Bates Technical College,2.11,FALSE
297669,4,Centralia College,2.9,FALSE
305703,28,Yakima Valley College,0.79,TRUE
305703,20,Seattle Central College,2.98,FALSE
305703,1,Bates Technical College,3.25,FALSE
305703,4,Centralia College,3.6,FALSE
326111,28,Yakima Valley College,0.79,TRUE
326111,20,Seattle Central College,2.99,FALSE
326111,1,Bates Technical College,3.25,FALSE
326111,4,Centralia College,3.61,FALSE
731983,28,Yakima Valley College,0.79,TRUE
731983,20,Seattle Central College,1.82,FALSE
731983,1,Bates Technical College,2.07,FALSE
731983,4,Centralia College,2.86,FALSE
3238,1,Bates Technical College,0.8,TRUE
3238,20,Seattle Central College,1.31,FALSE
3238,4,Centralia College,1.55,FALSE
3238,28,Yakima Valley College,3.21,FALSE
1148,1,Bates Technical College,0.8,TRUE
1148,20,Seattle Central College,1.3,FALSE
1148,4,Centralia College,1.55,FALSE
1148,28,Yakima Valley College,3.21,FALSE
263751,1,Bates Technical College,0.8,TRUE
263751,20,Seattle Central College,1.3,FALSE
263751,4,Centralia College,1.55,FALSE
263751,28,Yakima Valley College,3.2,FALSE
741988,1,Bates Technical College,0.8,TRUE
741988,20,Seattle Central College,1.3,FALSE
741988,4,Centralia College,1.55,FALSE
741988,28,Yakima Valley College,3.21,FALSE
236553,28,Yakima Valley College,0.8,TRUE
236553,20,Seattle Central College,2.99,FALSE
236553,1,Bates Technical College,3.26,FALSE
236553,4,Centralia College,3.61,FALSE
248729,28,Yakima Valley College,0.8,TRUE
248729,20,Seattle Central College,3,FALSE
248729,1,Bates Technical College,3.26,FALSE
248729,4,Centralia College,3.62,FALSE
527003,28,Yakima Valley College,0.8,TRUE
527003,20,Seattle Central College,3,FALSE
527003,1,Bates Technical College,3.26,FALSE
527003,4,Centralia College,3.61,FALSE
68062,1,Bates Technical College,0.81,TRUE
68062,20,Seattle Central College,1.31,FALSE
68062,4,Centralia College,1.56,FALSE
68062,28,Yakima Valley College,3.21,FALSE
247599,1,Bates Technical College,0.81,TRUE
247599,20,Seattle Central College,1.31,FALSE
247599,4,Centralia College,1.56,FALSE
247599,28,Yakima Valley College,3.22,FALSE
685991,1,Bates Technical College,0.81,TRUE
685991,20,Seattle Central College,1.31,FALSE
685991,4,Centralia College,1.56,FALSE
685991,28,Yakima Valley College,3.21,FALSE
105450,28,Yakima Valley College,0.81,TRUE
105450,20,Seattle Central College,3.01,FALSE
105450,1,Bates Technical College,3.27,FALSE
105450,4,Centralia College,3.63,FALSE
290102,28,Yakima Valley College,0.81,TRUE
290102,20,Seattle Central College,3,FALSE
290102,1,Bates Technical College,3.27,FALSE
290102,4,Centralia College,3.62,FALSE
3098,1,Bates Technical College,0.82,TRUE
3098,20,Seattle Central College,1.32,FALSE
3098,4,Centralia College,1.57,FALSE
3098,28,Yakima Valley College,3.23,FALSE
143533,1,Bates Technical College,0.82,TRUE
143533,20,Seattle Central College,1.32,FALSE
143533,4,Centralia College,1.57,FALSE
143533,28,Yakima Valley College,3.23,FALSE
188396,1,Bates Technical College,0.82,TRUE
188396,20,Seattle Central College,1.32,FALSE
188396,4,Centralia College,1.57,FALSE
188396,28,Yakima Valley College,3.23,FALSE
313376,1,Bates Technical College,0.82,TRUE
313376,20,Seattle Central College,1.32,FALSE
313376,4,Centralia College,1.57,FALSE
313376,28,Yakima Valley College,3.23,FALSE
443095,1,Bates Technical College,0.82,TRUE
443095,20,Seattle Central College,1.32,FALSE
443095,4,Centralia College,1.57,FALSE
443095,28,Yakima Valley College,3.22,FALSE
854241,1,Bates Technical College,0.82,TRUE
854241,20,Seattle Central College,1.32,FALSE
854241,4,Centralia College,1.57,FALSE
854241,28,Yakima Valley College,3.23,FALSE
1139183,1,Bates Technical College,0.83,TRUE
1139183,20,Seattle Central College,1.33,FALSE
1139183,4,Centralia College,1.58,FALSE
1139183,28,Yakima Valley College,3.23,FALSE
238259,1,Bates Technical College,0.84,TRUE
238259,20,Seattle Central College,1.34,FALSE
238259,4,Centralia College,1.59,FALSE
238259,28,Yakima Valley College,3.25,FALSE
243257,1,Bates Technical College,0.84,TRUE
243257,20,Seattle Central College,1.34,FALSE
